"inst","eid","pid","pmid","sub.period","corr.period","proj","exper","exper2","institute","country","submitter","file","first.row.in.file.int","last.row.in.file.int","row.in.file.plot","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","meas.tech.det","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","air.temp.z","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","soil.temp.z","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.z","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","wind.loc","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.tot","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","far.loc","man.source","man.source.orig","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.trt3","man.stor","man.dm","man.vs","man.tkn","man.tan","man.vfa","man.tic","man.ua","man.ph","acid","date.start","app.start","app.start.orig","app.end","app.end.orig","app.method","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes.plot","flag.plot"
205,599,3196,3200,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9684,9747,95,NA,NA,56.493,9.5613,"Flat","Foulumgård","16",0.385,"Pig B","3",NA,64,2024-04-10 14:55:00,2024-04-17 06:26:00,2.5333,2.5167,2.5333,2.5333,162.05,"Dynamic chamber","chamber","Dynamic chamber",NA,0.11498,0.0020944,NA,0.35402,0.41213,0.48352,0.7919,1.0357,1.2955,1.4858,NA,2.1584,NA,0.35402,0.41213,0.48352,0.7919,1.0357,1.2955,1.4858,NA,2.1584,NA,0.006449,0.0075075,0.0088079,0.014426,0.018866,0.023599,0.027066,NA,0.039318,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.8,9.65,8.075,8.6888,9.4891,9.7178,9.8323,8.3703,8.3703,2,NA,9.2,9.3,9.325,9.0113,9.228,9.3394,9.5243,9.1844,9.1844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,2.7,1.78,3.81,2.92,NA,NA,NA,6.76,FALSE,2024-04-10,2024-04-10 14:55:00,"10-04-2024 14:55",2024-04-17 08:58:00,"17-04-2024 08:58","bsth","Band spread or trailing hose",18.8,54.896,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3197,3201,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9748,9812,82,NA,NA,56.493,9.5613,"Flat","Foulumgård","2",0.385,"Cattle B","1",NA,65,2024-04-10 12:39:00,2024-04-17 06:42:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,0.64241,0.007527,NA,2.6436,3.9414,6.6174,10.635,16.113,17.906,18.874,NA,20.209,NA,2.6436,3.9414,6.6174,10.635,16.113,17.906,18.874,NA,20.209,NA,0.030974,0.046181,0.077535,0.12461,0.1888,0.2098,0.22114,NA,0.23679,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.925,8.4108,9.3724,9.6177,9.8131,8.3644,8.3644,2,NA,9.1,9.15,9.325,9.0669,9.2335,9.3323,9.5216,9.1816,9.1816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cat","Cattle",NA,NA,"slurry",NA,NA,NA,NA,10.4,8.5,4.02,3.27,NA,NA,NA,7.18,FALSE,2024-04-10,2024-04-10 12:39:00,"10-04-2024 12:39",2024-04-17 09:14:00,"17-04-2024 09:14","bsth","Band spread or trailing hose",26.1,85.347,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3198,3202,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9813,9877,83,NA,NA,56.493,9.5613,"Flat","Foulumgård","3",0.385,"Pig B","1",NA,65,2024-04-10 12:47:00,2024-04-17 06:50:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,0.15499,0.0028234,NA,0.5415,0.72188,0.95451,1.2689,1.8641,2.2479,2.7338,NA,4.2539,NA,0.5415,0.72188,0.95451,1.2689,1.8641,2.2479,2.7338,NA,4.2539,NA,0.0098641,0.01315,0.017388,0.023115,0.033957,0.040948,0.049799,NA,0.07749,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.925,8.455,9.4223,9.6605,9.8455,8.3859,8.3859,2,NA,9.1,9.15,9.325,9.0559,9.2336,9.3323,9.5217,9.1785,9.1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pig","Pig",NA,NA,"slurry",NA,NA,NA,NA,2.7,1.78,3.81,2.92,NA,NA,NA,6.76,FALSE,2024-04-10,2024-04-10 12:47:00,"10-04-2024 12:47",2024-04-17 09:22:00,"17-04-2024 09:22","bsth","Band spread or trailing hose",18.8,54.896,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3199,3203,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9878,9942,84,NA,NA,56.493,9.5613,"Flat","Foulumgård","4",0.385,"C","1",NA,65,2024-04-10 12:55:00,2024-04-17 06:58:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.936,0.031035,NA,7.2797,10.085,14.891,19.964,24.322,26.452,27.985,NA,30.133,NA,7.2797,10.085,14.891,19.964,24.322,26.452,27.985,NA,30.133,NA,0.1167,0.16167,0.2387,0.32004,0.38989,0.42404,0.44861,NA,0.48303,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.725,8.4439,9.4167,9.6391,9.8211,8.3674,8.3674,2,NA,9.1,9.15,9.3,9.0337,9.2224,9.3252,9.5135,9.1723,9.1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,4.64,3.17,3.71,2.81,NA,NA,NA,8.14,FALSE,2024-04-10,2024-04-10 12:55:00,"10-04-2024 12:55",2024-04-17 09:30:00,"17-04-2024 09:30","bsth","Band spread or trailing hose",22.2,62.382,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3200,3204,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9943,10007,85,NA,NA,56.493,9.5613,"Flat","Foulumgård","5",0.385,"G","1",NA,65,2024-04-10 13:11:00,2024-04-17 07:14:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.2483,0.023553,NA,4.6896,6.4356,9.4164,12.673,15.633,17.074,17.984,NA,19.398,NA,4.6896,6.4356,9.4164,12.673,15.633,17.074,17.984,NA,19.398,NA,0.088483,0.12143,0.17767,0.23911,0.29496,0.32216,0.33931,NA,0.366,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.725,8.4439,9.4001,9.6462,9.7916,8.343,8.343,2,NA,9.1,9.2,9.325,9.0448,9.2336,9.3323,9.527,9.1739,9.1739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,4.06,2.58,4.19,2.65,NA,NA,NA,7.8,FALSE,2024-04-10,2024-04-10 13:11:00,"10-04-2024 13:11",2024-04-17 09:46:00,"17-04-2024 09:46","bsth","Band spread or trailing hose",20,53,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3201,3205,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10008,10072,86,NA,NA,56.493,9.5613,"Flat","Foulumgård","6",0.385,"Cattle B","2",NA,65,2024-04-10 13:19:00,2024-04-17 07:22:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,0.7868,0.0092189,NA,3.0529,4.3236,6.8656,10.803,15.89,17.664,18.58,NA,19.767,NA,3.0529,4.3236,6.8656,10.803,15.89,17.664,18.58,NA,19.767,NA,0.03577,0.05066,0.080443,0.12657,0.18618,0.20697,0.2177,NA,0.2316,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.725,8.5001,9.4282,9.6678,9.808,8.3662,8.3662,2,NA,9.1,9.2,9.325,9.0447,9.2335,9.3287,9.5243,9.1708,9.1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cat","Cattle",NA,NA,"slurry",NA,NA,NA,NA,10.4,8.5,4.02,3.27,NA,NA,NA,7.18,FALSE,2024-04-10,2024-04-10 13:19:00,"10-04-2024 13:19",2024-04-17 09:54:00,"17-04-2024 09:54","bsth","Band spread or trailing hose",26.1,85.347,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3202,3206,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10073,10137,87,NA,NA,56.493,9.5613,"Flat","Foulumgård","7",0.385,"Pig B","2",NA,65,2024-04-10 13:27:00,2024-04-17 07:30:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,0.14181,0.0025833,NA,0.47667,0.59929,0.71608,0.89423,1.2479,1.4373,1.7748,NA,2.4895,NA,0.47667,0.59929,0.71608,0.89423,1.2479,1.4373,1.7748,NA,2.4895,NA,0.0086831,0.010917,0.013044,0.01629,0.022732,0.026182,0.032331,NA,0.045349,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.5,9.65,8.55,8.4884,9.4501,9.6712,9.8133,8.3907,8.3907,2,NA,9.1,9.2,9.325,9.0337,9.228,9.3323,9.5216,9.1677,9.1677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pig","Pig",NA,NA,"slurry",NA,NA,NA,NA,2.7,1.78,3.81,2.92,NA,NA,NA,6.76,FALSE,2024-04-10,2024-04-10 13:27:00,"10-04-2024 13:27",2024-04-17 10:02:00,"17-04-2024 10:02","bsth","Band spread or trailing hose",18.8,54.896,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3203,3207,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9233,9297,88,NA,NA,56.493,9.5613,"Flat","Foulumgård","8",0.385,"A","2",NA,65,2024-04-10 13:43:00,2024-04-17 07:46:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0064,0.019394,NA,3.8684,5.4576,8.6061,12.141,14.8,16.47,17.57,NA,19.21,NA,3.8684,5.4576,8.6061,12.141,14.8,16.47,17.57,NA,19.21,NA,0.074548,0.10517,0.16585,0.23397,0.28522,0.3174,0.3386,NA,0.37019,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.7,9.75,8.6,8.5112,9.3781,9.6357,9.7999,8.3924,8.3924,2,NA,9.2,9.25,9.35,9.0447,9.2391,9.3358,9.5324,9.1693,9.1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,2.89,2.02,2.09,1.47,NA,NA,NA,7.79,FALSE,2024-04-10,2024-04-10 13:43:00,"10-04-2024 13:43",2024-04-17 10:18:00,"17-04-2024 10:18","bsth","Band spread or trailing hose",35.3,51.891,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,599,3204,3208,3,NA,"MAG","24F",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",9298,9362,89,NA,NA,56.493,9.5613,"Flat","Foulumgård","9",0.385,"C","2",NA,65,2024-04-10 13:51:00,2024-04-17 07:54:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.5509,0.024861,NA,5.7733,8.0443,12.609,18.199,22.551,25.107,26.529,NA,28.563,NA,5.7733,8.0443,12.609,18.199,22.551,25.107,26.529,NA,28.563,NA,0.092547,0.12895,0.20213,0.29174,0.36149,0.40247,0.42527,NA,0.45787,9,24,65,NA,NA,NA,0.29,NA,NA,5.59,1.15,"Yes","No",NA,9.7,9.75,8.6,8.6658,9.4554,9.6854,9.8375,8.4092,8.4092,2,NA,9.2,9.25,9.35,9.0337,9.2336,9.3323,9.5297,9.1662,9.1662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,4.64,3.17,3.71,2.81,NA,NA,NA,8.14,FALSE,2024-04-10,2024-04-10 13:51:00,"10-04-2024 13:51",2024-04-17 10:26:00,"17-04-2024 10:26","bsth","Band spread or trailing hose",22.2,62.382,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",9.5,NA,NA,NA,""
205,600,3205,3209,3,NA,"MAG","24G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10138,10202,96,NA,NA,56.493,9.5613,"Flat","Foulumgård","1",0.385,"E","1",NA,65,2024-04-17 13:29:00,2024-04-24 07:32:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.4216,0.028747,NA,5.4531,7.7098,11.169,13.659,16.526,17.987,19.105,NA,20.798,NA,5.4531,7.7098,11.169,13.659,16.526,17.987,19.105,NA,20.798,NA,0.11028,0.15591,0.22587,0.27622,0.33419,0.36373,0.38634,NA,0.42058,9,24,65,NA,NA,NA,0.22,NA,NA,5.65,1.11,"Yes","No",NA,10.3,10.55,9.15,5.6572,5.6961,4.7828,4.4458,4.2571,4.2571,2,NA,8.1,8.45,8.825,8.2886,8.1722,7.8498,7.5837,7.183,7.183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,11.07,8.34,4.75,2.3,NA,NA,NA,8.02,FALSE,2024-04-17,2024-04-17 13:29:00,"17-04-2024 13:29",2024-04-24 10:04:00,"24-04-2024 10:04","bsth","Band spread or trailing hose",21.5,49.45,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",14,NA,NA,NA,""
205,600,3206,3210,3,NA,"MAG","24G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10333,10397,105,NA,NA,56.493,9.5613,"Flat","Foulumgård","10",0.385,"B","2",NA,65,2024-04-17 14:57:00,2024-04-24 09:00:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.3728,0.025932,NA,5.0194,6.8664,10.007,13.37,16.74,18.12,19.034,NA,20.561,NA,5.0194,6.8664,10.007,13.37,16.74,18.12,19.034,NA,20.561,NA,0.094817,0.12971,0.18903,0.25256,0.31623,0.34228,0.35955,NA,0.38839,9,24,65,NA,NA,NA,0.22,NA,NA,5.65,1.11,"Yes","No",NA,10.5,10.55,8.0824,5.4124,5.5181,4.6362,4.3269,4.1677,4.1677,2,NA,8.5,8.75,8.9,8.2328,8.1554,7.814,7.5539,7.166,7.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,7.72,5.6,5.48,3.46,NA,NA,NA,8.52,FALSE,2024-04-17,2024-04-17 14:57:00,"17-04-2024 14:57",2024-04-24 11:32:00,"24-04-2024 11:32","bsth","Band spread or trailing hose",15.3,52.938,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",14,NA,NA,NA,""
205,600,3207,3211,3,NA,"MAG","24G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10398,10462,106,NA,NA,56.493,9.5613,"Flat","Foulumgård","11",0.385,"A","3",NA,65,2024-04-17 15:05:00,2024-04-24 09:08:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.2142,0.021364,NA,4.5408,6.1737,8.5495,10.77,13.089,14.374,15.261,NA,16.758,NA,4.5408,6.1737,8.5495,10.77,13.089,14.374,15.261,NA,16.758,NA,0.079898,0.10863,0.15043,0.1895,0.23031,0.25292,0.26852,NA,0.29486,9,24,65,NA,NA,NA,0.22,NA,NA,5.65,1.11,"Yes","No",NA,10.5,10.35,7.9822,5.368,5.5014,4.6255,4.3161,4.1634,4.1634,2,NA,8.5,8.8,8.925,8.244,8.1499,7.8105,7.5512,7.1676,7.1676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,2.53,1.67,2.09,1.61,NA,NA,NA,7.87,FALSE,2024-04-17,2024-04-17 15:05:00,"17-04-2024 15:05",2024-04-24 11:40:00,"24-04-2024 11:40","bsth","Band spread or trailing hose",35.3,56.833,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",14,NA,NA,NA,""
205,600,3208,3212,3,NA,"MAG","24G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10463,10527,107,NA,NA,56.493,9.5613,"Flat","Foulumgård","12",0.385,"Cattle C","3",NA,65,2024-04-17 15:13:00,2024-04-24 09:16:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.0643,0.018287,NA,3.9548,5.3595,7.4274,10.031,13.882,15.986,17.102,NA,18.751,NA,3.9548,5.3595,7.4274,10.031,13.882,15.986,17.102,NA,18.751,NA,0.067952,0.092088,0.12762,0.17235,0.23852,0.27468,0.29384,NA,0.32218,9,24,65,NA,NA,NA,0.22,NA,NA,5.65,1.11,"Yes","No",NA,10.5,10.35,7.9822,5.368,5.4569,4.6577,4.3404,4.1742,4.1742,2,NA,8.5,8.8,8.925,8.244,8.1498,7.8069,7.5485,7.1629,7.1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cat","Cattle",NA,NA,"slurry",NA,NA,NA,NA,7.87,6.46,3.21,1.94,NA,NA,NA,6.91,FALSE,2024-04-17,2024-04-17 15:13:00,"17-04-2024 15:13",2024-04-24 11:48:00,"24-04-2024 11:48","bsth","Band spread or trailing hose",30,58.2,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",14,NA,NA,NA,""
205,600,3209,3213,3,NA,"MAG","24G",NA,"AU","DK","Pedersen, Johanna","../../data-submitted/03/AU/ALFAM2_template_8.2_MAGspring24_240901.xlsx",10528,10592,108,NA,NA,56.493,9.5613,"Flat","Foulumgård","13",0.385,"E","3",NA,65,2024-04-17 15:21:00,2024-04-24 09:24:00,2.5333,2.5167,2.5333,2.5333,164.58,"Dynamic chamber","chamber","Dynamic chamber",NA,1.3461,0.027222,NA,5.1352,7.0548,9.6558,12.815,15.421,16.777,17.582,NA,18.917,NA,5.1352,7.0548,9.6558,12.815,15.421,16.777,17.582,NA,18.917,NA,0.10385,0.14266,0.19526,0.25916,0.31185,0.33927,0.35554,NA,0.38255,9,24,65,NA,NA,NA,0.22,NA,NA,5.65,1.11,"Yes","No",NA,10.5,10.35,7.9822,5.5125,5.5292,4.6398,4.3513,4.1711,4.1711,2,NA,8.5,8.8,8.925,8.244,8.1498,7.8033,7.5485,7.166,7.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mix","Mix","Slurry digested with other organic materials",NA,"slurry","Anaerobic digestion",NA,NA,NA,11.07,8.34,4.75,2.3,NA,NA,NA,8.02,FALSE,2024-04-17,2024-04-17 15:21:00,"17-04-2024 15:21",2024-04-24 11:56:00,"24-04-2024 11:56","bsth","Band spread or trailing hose",21.5,49.45,"none","None",NA,NA,NA,NA,NA,"cereal","Cereal",14,NA,NA,NA,""
